interface_mac_table,interface,vlan,mac address,address,description
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,503,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan514,514,0050.569f.0c44, 10.110.14.225,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.22c8, 10.110.3.205,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.5004, 10.110.10.94,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.58e8, 10.110.8.206,PORTCHANNEL 2 FLEX
Po3, Vlan510,510,40f2.e96c.69d8, 10.110.10.180,"""TO TOR_3850"""
Po39,,911,0050.56bf.1a45,,TO_4500X-ZAM
Po39,,501,0050.56bf.1606,,TO_4500X-ZAM
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,503,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Gi2/3/40, Vlan400,400,d4f4.bec3.78a7, 10.110.1.91,MGMT_PALOALTO_SEG02_PTOMGMT
Po18, Vlan508,508,0050.569f.4a05, 10.110.8.91,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.790e, 10.110.8.178,PORTCHANNEL 2 FLEX
Gi1/3/25, Vlan2,2,0000.0c9f.f001, 192.168.144.1,INPATH0_0-RIVERBED-ORANGE
Po18, Vlan503,503,0050.569f.652a, 10.110.3.125,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.243f, 10.110.6.113,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.304d, 10.110.3.225,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.6860, 10.110.8.209,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.1792, 10.110.10.239,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.4a65, 10.110.8.45,PORTCHANNEL 2 FLEX
Po35, Vlan204 Vlan1200 Vlan1100,204,001b.1700.0132, 10.110.0.39 10.110.0.57 10.158.251.1,TO_PA-3020-01-ZAM-LAN-3850
Gi1/4/3,,900,240b.0a00.6cc6,,DFW01PA:Mgmt
Po18, Vlan508,508,0050.569f.4a7c, 10.110.8.108,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.726b, 10.10.1.219,PORTCHANNEL 2 FLEX
Po39,,401,0050.56bf.5960,,TO_4500X-ZAM
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,556,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.35bb, 10.110.10.167,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.4be3, 10.110.14.68,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.60b9, 10.110.10.43,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2c.d998, 10.110.4.123,PORTCHANNEL 2 FLEX
Gi1/4/44, Vlan180 Vlan180 Vlan180 Vlan180 Vlan180,180,f415.6365.4203, 10.241.18.5 10.241.18.7 10.241.18.8 10.241.18.10 10.241.18.27,F5-Port1/3
Po18, Vlan507,507,0050.569f.64e4, 10.110.7.191,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.4b11, 10.110.14.95,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.68ba, 10.110.8.205,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.3540, 10.110.10.151,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.069b, 10.110.6.185,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.177e, 10.110.10.80,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.5666.db5d, 10.110.4.141,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.509f, 10.10.1.211,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.42aa, 10.110.6.205,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.799e, 10.110.8.185,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.4271, 10.110.10.231,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.3d20, 10.110.4.176,PORTCHANNEL 2 FLEX
Po37,,551,001b.1700.0131,,TO_PA-3020-01-ZAM-LAN-3850
Po18, Vlan506,506,0050.569f.06d1, 10.110.6.92,PORTCHANNEL 2 FLEX
Po39,,911,0050.56bf.7cbf,,TO_4500X-ZAM
Po18, Vlan510,510,0050.569f.422d, 10.110.10.5,PORTCHANNEL 2 FLEX
Po3,,40,000b.abab.1a98,,"""TO TOR_3850"""
Po18, Vlan510,510,0050.569f.6021, 10.110.10.56,PORTCHANNEL 2 FLEX
Po39,,911,0050.5662.c684,,TO_4500X-ZAM
Po3, Vlan4,4,3440.b5ac.32b4, 10.241.12.131,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.17fe, 10.110.6.47,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.34c1, 10.110.10.120,PORTCHANNEL 2 FLEX
Po18, Vlan180,180,0050.569f.1435, 10.241.18.24,PORTCHANNEL 2 FLEX
Po45, Vlan398,398,001b.1700.0333, 192.168.1.1,PORT-CHANNEL PALO_ALTO eDMZ
Po18, Vlan506,506,0050.569f.0708, 10.110.6.116,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.2c83, 10.110.14.52,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.5a23, 10.110.8.65,PORTCHANNEL 2 FLEX
Po3, Vlan504 Vlan504,504,98be.9447.f7ea, 10.110.4.47 10.110.4.49,"""TO TOR_3850"""
Po18, Vlan514,514,0050.569f.2cb4, 10.110.14.63,PORTCHANNEL 2 FLEX
Po33,,511,0050.569f.4785,,"""TO_4500_DMZ"""
Po20, Vlan514,514,a4dc.be1e.4aae, 10.110.14.46,<< Conexion a 3560-1 >>
Po37,,701,001b.1700.0131,,TO_PA-3020-01-ZAM-LAN-3850
Po3, Vlan504,504,3440.b5a1.a198, 10.110.4.175,"""TO TOR_3850"""
Po3,,504,3440.b5a1.a19a,,"""TO TOR_3850"""
Gi2/3/45, Vlan506,506,f415.6366.4206, 10.110.6.131,ENLACE A F5-SECUNDARIO COBRE 1.6  (FIBRA OPTICA)
Po18, Vlan504,504,0050.569f.0fce, 10.110.4.183,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.3c17, 10.110.8.30,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.255b, 10.110.6.21,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2c.d8b8, 10.110.4.109,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.787d, 10.110.8.60,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.5255, 10.110.6.117,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.435c, 10.110.6.2,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.5a61, 10.110.8.111,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.0793, 10.110.10.154,PORTCHANNEL 2 FLEX
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,507,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po18, Vlan506,506,0050.569f.0778, 10.110.6.82,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.5266, 10.110.6.39,PORTCHANNEL 2 FLEX
Po18, Vlan505,505,00c0.dd26.efb4, 10.110.5.100,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.25b7, 10.110.10.89,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.16bc, 10.110.10.48,PORTCHANNEL 2 FLEX
Po18, Vlan507,507,0050.569f.4709, 10.110.7.1,PORTCHANNEL 2 FLEX
Gi1/4/15, Vlan510,510,085b.0e0c.5e12, 10.110.10.251,Proxy Alestra
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,203,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan503 Vlan503,503,0050.569f.7580, 10.110.3.74 10.110.3.237,PORTCHANNEL 2 FLEX
Po35, Vlan204 Vlan1200 Vlan1100,1100,001b.1700.0132, 10.110.0.39 10.110.0.57 10.158.251.1,TO_PA-3020-01-ZAM-LAN-3850
Po39,,501,0050.56bf.2489,,TO_4500X-ZAM
Po18, Vlan506,506,0050.569f.709c, 10.110.6.53,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.78a0, 10.110.8.49,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.70a6, 10.110.6.48,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.2563, 10.110.10.170,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.526d, 10.110.10.247,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.2d9d, 10.110.8.87,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.0e55, 10.110.14.6,PORTCHANNEL 2 FLEX
Po33, Vlan398,398,0050.569f.5a8c, 192.168.1.2,"""TO_4500_DMZ"""
Po3, Vlan504,504,000e.1115.ae5d, 10.110.4.99,"""TO TOR_3850"""
Po18, Vlan508,508,0050.569f.69e6, 10.110.8.105,PORTCHANNEL 2 FLEX
Po18, Vlan507,507,0050.569f.47a5, 10.110.7.4,PORTCHANNEL 2 FLEX
Po37,,601,001b.1700.0131,,TO_PA-3020-01-ZAM-LAN-3850
Po18, Vlan510,510,0050.569f.3421, 10.110.10.104,PORTCHANNEL 2 FLEX
Gi1/3/13, Vlan510,510,0090.fb43.f589, 10.110.10.143,IMPERVA SEGMENTO 510
Po18, Vlan508,508,0050.569f.4bde, 10.110.8.88,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.25ed, 10.110.6.204,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.3439, 10.110.10.138,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.0fd9, 10.110.8.28,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,6cae.8b2b.8b59, 10.110.4.35,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.70fa, 10.110.6.9,PORTCHANNEL 2 FLEX
Po18, Vlan145,145,0050.569f.774a, 192.168.145.25,PORTCHANNEL 2 FLEX
Po39,,911,0050.5669.370a,,TO_4500X-ZAM
Po18, Vlan506,506,0050.569f.2272, 10.110.6.163,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,7,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po39,,911,0050.56bf.7a11,,TO_4500X-ZAM
Po33,,511,0050.569f.37e4,,"""TO_4500_DMZ"""
Po18, Vlan510,510,0050.569f.5580, 10.110.10.55,PORTCHANNEL 2 FLEX
Gi1/3/4, Vlan504,504,0090.fb43.eb06, 10.110.4.182,
Po18, Vlan510,510,0050.569f.3399, 10.110.10.148,PORTCHANNEL 2 FLEX
Po39,,911,0050.56bf.7a76,,TO_4500X-ZAM
Po18, Vlan506,506,0050.569f.2223, 10.110.6.80,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.18ad, 10.110.14.103,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.1429, 10.110.3.240,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.33e6, 10.110.10.33,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.2bb1, 10.110.14.12,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.0802, 10.110.8.107,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,561,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan514,514,0050.569f.4da9, 10.110.14.41,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan506,506,0050.569f.771e, 10.110.6.180,PORTCHANNEL 2 FLEX
Gi1/3/30,,511,f415.6365.4205,,F5-Port2/1
Po18, Vlan504,504,0050.569f.5dfb, 10.110.4.192,PORTCHANNEL 2 FLEX
Po3, Vlan510,510,000b.abab.174c, 10.110.10.206,"""TO TOR_3850"""
Po39,,650,0050.56bf.0f25,,TO_4500X-ZAM
Po18, Vlan510,510,0050.569f.55d6, 10.110.10.103,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,510,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.22c7, 10.110.10.114,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.186f, 10.110.14.37,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.5d1a, 10.110.4.172,PORTCHANNEL 2 FLEX
Po13, Vlan1101,1101,001b.1700.0230, 10.110.0.50,Inside_PaloAlto_BU
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,145,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan507,507,0050.569f.739b, 10.110.7.204,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.08fb, 10.110.8.67,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.7700, 10.110.10.4,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,506,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.0001, 10.110.10.23,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.33d6, 10.110.6.14,PORTCHANNEL 2 FLEX
Po18, Vlan160,160,0050.569f.6769, 10.241.16.4,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.446e, 10.110.10.54,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.128e, 10.10.1.205,PORTCHANNEL 2 FLEX
