interface_mac_table,interface,vlan,mac address,address,description
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,943,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,929,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,929,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,928,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,928,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,931,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,931,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,930,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,930,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,933,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,933,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,932,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,932,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,934,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,934,3333.0000.000d, , 
Gi1/35, ,202,08cc.6828.3640, , 
Po1, ,612,0024.c44c.2cc0, , 
Gi4/2, ,806,9c8e.990c.6556, , 
Switch, ,603,3333.0000.0016, , 
Switch, ,601,3333.0000.0016, , 
Switch, ,600,3333.0000.0016, , 
Switch, ,607,3333.0000.0016, , 
Po1, ,698,286e.d496.4330, , 
Switch, ,606,3333.0000.0016, , 
Switch, ,604,3333.0000.0016, , 
Switch, ,585,3333.0000.0016, , 
Gi4/2, ,879,80c1.6e23.a7ea, , 
Switch, ,590,3333.0000.0016, , 
Switch, ,580,3333.0000.0016, , 
, ,999,0100.5e00.010a, , 
Switch, ,633,3333.0000.0016, , 
Switch, ,632,3333.0000.0016, , 
Switch, ,635,3333.0000.0016, , 
Switch, ,625,3333.0000.0016, , 
Switch, ,624,3333.0000.0016, , 
Switch, ,627,3333.0000.0016, , 
Switch, ,626,3333.0000.0016, , 
Switch, ,628,3333.0000.0016, , 
Switch, ,631,3333.0000.0016, , 
Switch, ,630,3333.0000.0016, , 
Switch, ,616,3333.0000.0016, , 
Switch, ,617,3333.0000.0016, , 
Gi4/2, ,960,8cb6.4fb1.b0c1, , 
Switch, ,619,3333.0000.0016, , 
Switch, ,623,3333.0000.0016, , 
Switch, ,608,3333.0000.0016, , 
Switch, ,610,3333.0000.0016, , 
Switch, ,611,3333.0000.0016, , 
Switch, ,612,3333.0000.0016, , 
Gi4/2, ,837,001c.c446.a09b, , 
Switch, ,614,3333.0000.0016, , 
Switch, ,615,3333.0000.0016, , 
Router, ,---,0019.a9bd.7c00, , 
Router, ,---,0019.a9bd.7c00, , 
Router, ,---,0019.a9bd.7c00, , 
Router, ,---,0019.a9bd.7c00, , 
Router, ,---,0019.a9bd.7c00, , 
Router, ,996,0019.a9bd.7c00, , 
Router, ,995,0019.a9bd.7c00, , 
Router, ,1000,0019.a9bd.7c00, , 
Router, ,982,0019.a9bd.7c00, , 
Router, ,981,0019.a9bd.7c00, , 
Po1, ,803,000a.49dd.2c40, , 
Router, ,976,0019.a9bd.7c00, , 
Router, ,990,0019.a9bd.7c00, , 
Router, ,967,0019.a9bd.7c00, , 
Router, ,965,0019.a9bd.7c00, , 
Router, ,963,0019.a9bd.7c00, , 
Router, ,962,0019.a9bd.7c00, , 
Router, ,961,0019.a9bd.7c00, , 
Router, ,960,0019.a9bd.7c00, , 
Router, ,975,0019.a9bd.7c00, , 
Gi4/5, ,960,5820.b140.9167, , 
Gi2/15, ,960,0003.0518.56af, , 
Router, ,969,0019.a9bd.7c00, , 
Router, ,968,0019.a9bd.7c00, , 
Switch, ,928,3333.0000.0001, , 
Switch, ,929,3333.0000.0001, , 
Switch, ,930,3333.0000.0001, , 
Switch, ,931,3333.0000.0001, , 
Switch, ,932,3333.0000.0001, , 
Switch, ,933,3333.0000.0001, , 
Gi4/2, ,842,0024.817d.6ebb, , 
Switch, ,934,3333.0000.0001, , 
Gi3/9, ,962,00a0.8250.5166, , 
Switch, ,943,3333.0000.0001, , 
Gi4/2, ,806,2c59.e53b.ce16, , 
Po1, ,820,00e0.814a.a11a, , 
Switch, ,947,3333.0000.0001, , 
Gi3/26, ,960,0009.b732.5c6d, , 
Switch, ,946,3333.0000.0001, , 
Switch, ,949,3333.0000.0001, , 
Switch, ,948,3333.0000.0001, , 
Switch, ,950,3333.0000.0001, , 
, ,806,0100.5e7f.fffa, , 
Switch, ,953,3333.0000.0001, , 
Switch, ,952,3333.0000.0001, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,129,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,129,3333.0000.000d, , 
Switch, ,959,3333.0000.0001, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,128,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,128,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,188,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,188,3333.0000.000d, , 
Switch, ,896,3333.0000.0001, , 
Po1, ,857,0023.3336.27c0, , 
Gi4/1, ,633,d89d.6724.0240, , 
Switch, ,902,3333.0000.0001, , 
Switch, ,903,3333.0000.0001, , 
Switch, ,900,3333.0000.0001, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,187,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,187,3333.0000.000d, , 
Switch, ,901,3333.0000.0001, , 
Switch, ,904,3333.0000.0001, , 
Switch, ,905,3333.0000.0001, , 
Switch, ,911,3333.0000.0001, , 
Switch, ,918,3333.0000.0001, , 
Switch, ,921,3333.0000.0001, , 
Gi4/5, ,960,705a.0fd7.1cca, , 
Switch, ,925,3333.0000.0001, , 
Switch, ,924,3333.0000.0001, , 
Po1, ,847,0015.17bb.3276, , 
Gi4/5, ,960,38ed.18ae.72ae, , 
Gi9/8, ,828,001f.295e.7c22, , 
Gi3/33, ,820,00e0.8149.90e4, , 
Gi4/2, ,960,0019.5600.92c1, , 
Gi4/5, ,960,38ed.18ae.7638, , 
Gi9/8, ,828,0023.ac78.94c2, , 
Gi4/1, ,960,0003.ba93.9b6d, , 
Gi1/21, ,960,80c1.6e22.d84a, , 
Gi2/15, ,960,0020.4ad8.13ee, , 
Po1, ,640,3cdf.1e8f.c300, , 
Po1, ,697,3cdf.1e8f.c300, , 
Po1, ,696,3cdf.1e8f.c300, , 
Po1, ,698,3cdf.1e8f.c300, , 
Gi4/5, ,960,b05a.dafd.599b, , 
Po1, ,633,0013.217c.14dd, , 
Router, ,640,0000.0c07.ac01, , 
Gi3/9, ,962,000d.2912.9340, , 
Gi4/5, ,960,480f.cf51.98b0, , 
Gi4/5, ,960,a08c.fd9c.7212, , 
Gi2/15, ,960,2c44.fd81.6c9d, , 
Router, ,698,0000.0c07.ac01, , 
Router, ,697,0000.0c07.ac01, , 
Switch, ,---,0000.0000.aaaa, , 
Router, ,696,0000.0c07.ac01, , 
Po1, ,701,0003.badb.de1d, , 
Router, ,202,0019.a9bd.7c00, , 
Switch, ,202,3333.0000.0016, , 
Gi4/2, ,837,001c.c446.a01a, , 
Gi4/5, ,960,e0db.55b5.41c0, , 
Po1, ,825,3cdf.1e8f.c300, , 
Gi1/19, ,611,001b.d515.5bb8, , 
Gi4/2, ,960,0021.2826.e5ae, , 
Gi4/1, ,999,0017.08c6.efc0, , 
Gi2/15, ,960,00a0.9c00.3856, , 
Gi9/8, ,828,001f.295e.2b72, , 
"Gi4/2,Gi4/3", ,960,0100.5e00.0101, , 
Gi2/15, ,960,00e0.6220.a5ae, , 
Gi4/5, ,960,18db.f21b.5cd9, , 
Gi3/1, ,960,70ca.9bf0.0012, , 
Gi3/9, ,962,00b0.c706.1fd6, , 
Router, ,825,0000.0c07.ac01, , 
Gi1/12, ,960,0800.8780.6772, , 
Gi4/3, ,952,3037.a68e.a841, , 
Switch, ,557,3333.0000.0001, , 
Gi4/5, ,960,9457.a502.faa7, , 
Gi3/9, ,962,00a0.823a.32cb, , 
Gi3/1, ,960,70ca.9bf0.0011, , 
Gi1/35, ,202,08cc.6828.36c0, , 
Gi4/3, ,960,68b5.99f5.80aa, , 
Gi1/31, ,633,0003.ba7d.a1ca, , 
Gi4/5, ,960,9c57.adf5.d639, , 
Gi4/5, ,960,ac7e.8a2a.f85f, , 
Gi2/27, ,625,0017.e0bf.d650, , 
Gi4/2, ,837,001c.c446.a019, , 
Gi3/9, ,962,e411.5bb9.f0b0, , 
Router, ,948,0000.0c07.ac01, , 
Router, ,947,0000.0c07.ac01, , 
Router, ,946,0000.0c07.ac01, , 
Po1, ,603,001a.6da7.86a8, , 
Router, ,952,0000.0c07.ac01, , 
Router, ,934,0000.0c07.ac01, , 
Router, ,933,0000.0c07.ac01, , 
Router, ,930,0000.0c07.ac01, , 
Router, ,928,0000.0c07.ac01, , 
Router, ,929,0000.0c07.ac01, , 
Gi3/24, ,895,0011.0a64.e05b, , 
Router, ,943,0000.0c07.ac01, , 
Gi4/5, ,960,2c59.e5bc.600c, , 
Gi4/2, ,868,b4b5.2f56.97ec, , 
Router, ,918,0000.0c07.ac01, , 
Gi3/19, ,857,0023.3336.2770, , 
Gi9/46, ,932,0014.4f2b.0a7f, , 
Router, ,925,0000.0c07.ac01, , 
Router, ,924,0000.0c07.ac01, , 
Router, ,921,0000.0c07.ac01, , 
Router, ,901,0000.0c07.ac01, , 
Router, ,902,0000.0c07.ac01, , 
Router, ,903,0000.0c07.ac01, , 
Router, ,911,0000.0c07.ac01, , 
Router, ,904,0000.0c07.ac01, , 
Router, ,905,0000.0c07.ac01, , 
Gi4/2, ,187,0019.b9e4.4a4b, , 
Po1, ,928,3cdf.1e8f.c300, , 
Po1, ,929,3cdf.1e8f.c300, , 
Po1, ,930,3cdf.1e8f.c300, , 
Switch, ,101,3333.0000.0016, , 
Po1, ,933,3cdf.1e8f.c300, , 
Switch, ,102,3333.0000.0016, , 
Po1, ,934,3cdf.1e8f.c300, , 
Switch, ,103,3333.0000.0016, , 
Switch, ,104,3333.0000.0016, , 
Switch, ,110,3333.0000.0016, , 
Po1, ,943,3cdf.1e8f.c300, , 
Po1, ,947,3cdf.1e8f.c300, , 
Gi2/27, ,626,0017.e052.04e8, , 
Po1, ,946,3cdf.1e8f.c300, , 
Switch, ,117,3333.0000.0016, , 
Po1, ,948,3cdf.1e8f.c300, , 
Switch, ,119,3333.0000.0016, , 
Switch, ,118,3333.0000.0016, , 
Switch, ,120,3333.0000.0016, , 
Po1, ,952,3cdf.1e8f.c300, , 
Switch, ,127,3333.0000.0016, , 
Switch, ,126,3333.0000.0016, , 
Switch, ,66,3333.0000.0016, , 
Switch, ,67,3333.0000.0016, , 
Switch, ,64,3333.0000.0016, , 
Switch, ,65,3333.0000.0016, , 
Po1, ,902,3cdf.1e8f.c300, , 
Po1, ,903,3cdf.1e8f.c300, , 
Switch, ,69,3333.0000.0016, , 
Po1, ,901,3cdf.1e8f.c300, , 
Switch, ,74,3333.0000.0016, , 
Po1, ,904,3cdf.1e8f.c300, , 
Po1, ,905,3cdf.1e8f.c300, , 
Po1, ,911,3cdf.1e8f.c300, , 
Switch, ,86,3333.0000.0016, , 
Po1, ,918,3cdf.1e8f.c300, , 
Gi4/5, ,960,38ed.18ae.481b, , 
Po1, ,921,3cdf.1e8f.c300, , 
Gi4/2, ,960,0003.ba19.3ed7, , 
Po1, ,925,3cdf.1e8f.c300, , 
Po1, ,924,3cdf.1e8f.c300, , 
Gi2/15, ,960,0020.4ad8.ac1c, , 
Po1, ,698,1051.7224.cddc, , 
Gi4/2, ,803,a036.9f2b.92d5, , 
Gi3/26, ,101,0080.6780.90bc, , 
Po1, ,963,5475.d04e.c1d7, , 
Gi4/5, ,960,fcfb.fb97.d2c1, , 
Gi3/9, ,962,00a0.823a.793e, , 
Po1, ,615,0018.18ba.5d08, , 
Gi4/2, ,806,2c44.fd7e.9a38, , 
Gi4/5, ,960,b4b5.2fd8.094b, , 
Switch, ,640,3333.0000.0001, , 
Switch, ,701,3333.0000.0001, , 
Po1, ,830,000f.e2bd.1096, , 
Switch, ,702,3333.0000.0001, , 
Switch, ,697,3333.0000.0001, , 
Switch, ,696,3333.0000.0001, , 
Switch, ,699,3333.0000.0001, , 
Switch, ,698,3333.0000.0001, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,401,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,401,3333.0000.000d, , 
Gi9/31, ,959,80c1.6e7e.e25c, , 
Gi2/15, ,960,5254.006f.5c35, , 
Gi9/46, ,932,0021.2817.866f, , 
Gi9/46, ,931,0021.2817.866e, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,50,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,50,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,52,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,52,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,63,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,63,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,60,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,60,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,61,3333.0000.000d, , 
" Gi1/13,Gi1/14,Gi1/15,Gi1/19 Gi1/20,Gi1/21,Gi1/22,Gi1/23 Gi1/24,Gi1/25,Gi1/30,Gi1/31 Gi1/32,Gi1/33,Gi1/35,Gi1/38 Gi1/39,Gi1/43,Gi1/44,Gi2/5 Gi2/15,Gi2/17,Gi2/23,Gi2/27 Gi2/33,Gi2/35,Gi2/37,Gi2/38 Gi2/39,Gi3/1,Gi3/5,Gi3/9 Gi3/10,Gi3/14,Gi3/16,Gi3/19 Gi3/24,Gi3/25,Gi3/26,Gi3/28 Gi3/29,Gi3/33,Gi3/40,Gi3/45 Gi4/1,Gi4/2,Gi4/3,Gi4/5 Gi9/8,Gi9/17,Gi9/31,Gi9/34 Gi9/38,Gi9/46,Po1,Router Switch,Stby-Switch", ,61,3333.0000.000d, , 
"Gi1/2,Gi1/6,Gi1/11,Gi1/12", ,1,3333.0000.000d, , 
